sample_id,image_path,relative_path,source_split,label,class_id,split,seed,sha256
trashnet_k5_00326,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard372.jpg,train/cardboard/cardboard372.jpg,train,cardboard,0,val,777,d0794e6bc06131435a388869c9d836045538403bc261d45e213d6adb72eac80c
trashnet_k5_00331,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard379.jpg,train/cardboard/cardboard379.jpg,train,cardboard,0,val,777,796cbb824c2665e4a3c1c4ab1dfbf3e2b3bd9db6b4b95cd6a604c9392fdda609
trashnet_k5_00337,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard385.jpg,train/cardboard/cardboard385.jpg,train,cardboard,0,val,777,bd87374325ed92af0909d2b2c17cf82e485e4ace9d810ec3720a0c11a2c2b18a
trashnet_k5_00356,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard42.jpg,train/cardboard/cardboard42.jpg,train,cardboard,0,val,777,a1eba714981782a0b9e1543fa7fe9ae42deedc294d1c9d8f8d494fcd95b1ebfe
trashnet_k5_00357,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard43.jpg,train/cardboard/cardboard43.jpg,train,cardboard,0,val,777,a338a6634227b5c862884d6370e44a2df0263fe442e5d12cde76cfdd3a2f6957
trashnet_k5_00358,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard44.jpg,train/cardboard/cardboard44.jpg,train,cardboard,0,val,777,0adfed199fc150b2e773ac4953de42be1a5e13d4bd1fa9ac0611ea829a3d3a83
trashnet_k5_00364,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard51.jpg,train/cardboard/cardboard51.jpg,train,cardboard,0,val,777,780465492648dcbdec9e5fd35752fb9541501ae94bb9d10027d37552d4d90407
trashnet_k5_00365,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard52.jpg,train/cardboard/cardboard52.jpg,train,cardboard,0,val,777,ea96d215a65017b5a0013b3f644518ef9a8f7faeb15d20113b68e240cfb63564
trashnet_k5_00371,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard60.jpg,train/cardboard/cardboard60.jpg,train,cardboard,0,val,777,afa0b403935cd2ae6e7eeea6403cf0c49720b0104aa6eda122189631c5995e6f
trashnet_k5_00394,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard9.jpg,train/cardboard/cardboard9.jpg,train,cardboard,0,val,777,8f06853006f83cd1b7a6b2561ee61fbb3a4bcc287e7e26884131a0d91e9dacca
trashnet_k5_00398,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard94.jpg,train/cardboard/cardboard94.jpg,train,cardboard,0,val,777,883026ba5e84644c7e0041773091765f10dc8689fe68f556e0f174fad1cd41c2
trashnet_k5_00401,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/cardboard/cardboard98.jpg,train/cardboard/cardboard98.jpg,train,cardboard,0,val,777,5e3f3eb21f52eb2502111e13efb593ea267ecc7dbdd1361195e5ae402998bf32
trashnet_k5_00414,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/glass/glass141.jpg,test/glass/glass141.jpg,test,glass,1,val,777,0a03e1abddfde7fb459220a2235c9ac71c5a1e425da3e15b25e4b26697f430f2
trashnet_k5_00418,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/glass/glass158.jpg,test/glass/glass158.jpg,test,glass,1,val,777,d3189e6c0168e9d3e173a1a5f1b39ffc1b0897d142fa9ac5cf8c0ec1f0e9fd59
trashnet_k5_00432,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/glass/glass201.jpg,test/glass/glass201.jpg,test,glass,1,val,777,f217722bf9bf5f719bb4fa12d8dd4d7b829ff92ed1827a8d3f798a41a0d35ba7
trashnet_k5_00435,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/glass/glass213.jpg,test/glass/glass213.jpg,test,glass,1,val,777,fea83b583cbe76e266421301cfe8f482882eb8aed6022967a5938d2e515c202d
trashnet_k5_00449,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/glass/glass27.jpg,test/glass/glass27.jpg,test,glass,1,val,777,eb4ba3739b7adc6d23e30cc8b461a3099eda76a8f6e7520f2f3529dbfe5efe56
trashnet_k5_00453,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/glass/glass289.jpg,test/glass/glass289.jpg,test,glass,1,val,777,e065f323773cb099643c7d0f7d4e31f65d54aa609a8fc780da135b481e0af559
trashnet_k5_00456,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/glass/glass296.jpg,test/glass/glass296.jpg,test,glass,1,val,777,c0a7abd833427fbab251ad491cb50be8b6edb760e0d3dc656fc80886a5bda040
trashnet_k5_00464,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/glass/glass358.jpg,test/glass/glass358.jpg,test,glass,1,val,777,1f19da5bc22ec90742e10f675f9aff57756e7c51ea439530444f71e778169dc2
trashnet_k5_00470,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/glass/glass406.jpg,test/glass/glass406.jpg,test,glass,1,val,777,721b398a34c5e13720e4ef04e6768e8298d738f1eec7ed94497c59a844079a87
trashnet_k5_00472,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/glass/glass413.jpg,test/glass/glass413.jpg,test,glass,1,val,777,ca9825e95dcf5a0714175ca6ec0f441d495d82ce0e1c4f612d3ed064d38866f8
trashnet_k5_00481,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/glass/glass455.jpg,test/glass/glass455.jpg,test,glass,1,val,777,88c4a19af26f2b4bfd8781acca88f80062fd3c2f31c69efb2f5ad15a446c9a9c
trashnet_k5_00509,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass105.jpg,train/glass/glass105.jpg,train,glass,1,val,777,f24ff61b6f2a0fafba7c476265a7a12d5a4af6d48a5fbe2e79b059da8cb4dd43
trashnet_k5_00525,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass126.jpg,train/glass/glass126.jpg,train,glass,1,val,777,912f44e409ee71466346bf1ef6afd2075648943be2930a0884fc00ce1d21e9f8
trashnet_k5_00528,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass129.jpg,train/glass/glass129.jpg,train,glass,1,val,777,d5f5b7ce86ffe3c06d42e6ba98d7a390fd576dfeebb0228ca63f1951e4d58a8e
trashnet_k5_00529,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass13.jpg,train/glass/glass13.jpg,train,glass,1,val,777,766244c3fe106d582e31f8ab9a38ed37b7c41248b4bc8963a06185c4a4dffe8e
trashnet_k5_00555,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass160.jpg,train/glass/glass160.jpg,train,glass,1,val,777,ba551bcd81aee13427047c07da6d014c184b218a4c2e481280cf79f062288308
trashnet_k5_00558,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass163.jpg,train/glass/glass163.jpg,train,glass,1,val,777,95851206148705a6ba4b7df6f0b8d094e47b8053930fc5da8a5fdd46876c2b24
trashnet_k5_00559,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass164.jpg,train/glass/glass164.jpg,train,glass,1,val,777,7287c17e4d8307821352305955132d29484797c3b61363ed2c8b961e8907b4d9
trashnet_k5_00563,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass17.jpg,train/glass/glass17.jpg,train,glass,1,val,777,c06ce955331258f5f0b97c2e01c07915bc0f37d2cf45c32796e04788c2605126
trashnet_k5_00567,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass177.jpg,train/glass/glass177.jpg,train,glass,1,val,777,91558fbe8e8a9016cba33165e8bd30f8dba289ef3d31791f7dfc41dd3981c86d
trashnet_k5_00572,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass183.jpg,train/glass/glass183.jpg,train,glass,1,val,777,b595cad8529817e670420280fbb0bd4a6717c521310b91424a3ec56cf8b9937b
trashnet_k5_00586,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass199.jpg,train/glass/glass199.jpg,train,glass,1,val,777,e96df29d6dff297f950ab9ee0c2b86af463d823abe610344caa3f2cd3a7d1833
trashnet_k5_00590,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass204.jpg,train/glass/glass204.jpg,train,glass,1,val,777,b1e25090da37ca1424b754d5a7b8fa467295b88c9648bf0d184e166514ef7360
trashnet_k5_00606,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass223.jpg,train/glass/glass223.jpg,train,glass,1,val,777,bf345ab195a5cf81b79b382c042f2b10d211a88ccef6830620f54ebc9df362df
trashnet_k5_00609,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass228.jpg,train/glass/glass228.jpg,train,glass,1,val,777,2536244dbb00085c64a7b6154c2e91418ed7e08a31f8332fc78760fdc0fb5ff8
trashnet_k5_00616,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass234.jpg,train/glass/glass234.jpg,train,glass,1,val,777,bf65efd72ee281a0b016b3391d84a0a99cc59b0e60d007d3e0c123d373b03c53
trashnet_k5_00621,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass239.jpg,train/glass/glass239.jpg,train,glass,1,val,777,3430d0b2565c343875a381e5777e9a70154def774c2c1c353c8fa02e3fafa2b7
trashnet_k5_00625,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass244.jpg,train/glass/glass244.jpg,train,glass,1,val,777,0645108795eb95f8206e17995470fbe0ff6d76f7bd352db55770dc49718eb4e6
trashnet_k5_00633,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass253.jpg,train/glass/glass253.jpg,train,glass,1,val,777,abba391aed4dc16b98cd8d760275783319672368d9cc928167be3c821ce16d8c
trashnet_k5_00634,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass254.jpg,train/glass/glass254.jpg,train,glass,1,val,777,49b80c75f7eef7b103083f8e1d61055a6aca02c33100c13ca19c752d9cd81c73
trashnet_k5_00655,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass279.jpg,train/glass/glass279.jpg,train,glass,1,val,777,a146d28afbb1fc9b2a5f151841a9ef8f8d275d188e8f39a5adb799e252366a94
trashnet_k5_00662,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass286.jpg,train/glass/glass286.jpg,train,glass,1,val,777,cb42abf2660a1074d8d6357dbf8665c89c08610580e7ac531082fb50b814ca36
trashnet_k5_00666,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass292.jpg,train/glass/glass292.jpg,train,glass,1,val,777,3b41c3a115d25e41fdcabd738d207e7a2f99f45519ce8ad45a58293de281ac33
trashnet_k5_00671,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass3.jpg,train/glass/glass3.jpg,train,glass,1,val,777,0b3aad79e2f0cd38d038386947500132cbc9693b34576ecfc9f2c0e33d90125c
trashnet_k5_00673,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass300.jpg,train/glass/glass300.jpg,train,glass,1,val,777,8297b1bd46078f64c22573940ea691d40ba17e8dda439cdc08ca16aff3b320e4
trashnet_k5_00688,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass317.jpg,train/glass/glass317.jpg,train,glass,1,val,777,0910bb42fa87c679c2b84ba4a93ab425acb4e2f7d2d89351b3feebb17d464507
trashnet_k5_00691,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass32.jpg,train/glass/glass32.jpg,train,glass,1,val,777,454aa11745490520219dd72eb6fe797f395c9a1d1f72ba0b77dbdad2d3583198
trashnet_k5_00699,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass327.jpg,train/glass/glass327.jpg,train,glass,1,val,777,1f876e515ba41c92ef8616d40465937437957a7c52cb64d5bd47a503f6b5bf16
trashnet_k5_00700,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass328.jpg,train/glass/glass328.jpg,train,glass,1,val,777,c2108239088ac6efd15a4860e8e6e6d8448b2224b93e345ea6cd760e46bd3e4b
trashnet_k5_00706,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass333.jpg,train/glass/glass333.jpg,train,glass,1,val,777,10e792bc96429a72d468bed74d16b2d96dddc62d58fd1a004e33bd0c25e9d795
trashnet_k5_00709,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass336.jpg,train/glass/glass336.jpg,train,glass,1,val,777,dc236c386f155010657ad22da73bbffad86e9f0289ced63aea803f994ae905fa
trashnet_k5_00718,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass344.jpg,train/glass/glass344.jpg,train,glass,1,val,777,1c1de73c97844dd318c3373005c897bc825a5ff42c60424337322dbee603638c
trashnet_k5_00720,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass346.jpg,train/glass/glass346.jpg,train,glass,1,val,777,4ab77e1502e76a8cadff8519b63614610314de00d6046eaf22e850dd33dce2f5
trashnet_k5_00724,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass35.jpg,train/glass/glass35.jpg,train,glass,1,val,777,a7b12b1cdc0e41d0d77c7e4dbfe941926307b047b5bbe60c2aef87676f50252d
trashnet_k5_00736,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass364.jpg,train/glass/glass364.jpg,train,glass,1,val,777,0ee7095b9a08e846175af981ca30cbd3d56d28fa7147eb48109ba5659b699a46
trashnet_k5_00737,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass365.jpg,train/glass/glass365.jpg,train,glass,1,val,777,d9f9c7a9d266eeba9ab3690743b9802ba306d90f4176467abad71d83b11974d3
trashnet_k5_00765,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass394.jpg,train/glass/glass394.jpg,train,glass,1,val,777,a8f78387c605a6fb821a5eafa75cad13a1e52d1c61d55f38a399972cc8805ade
trashnet_k5_00770,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass399.jpg,train/glass/glass399.jpg,train,glass,1,val,777,d53ad6e2e26c9bd3321a0c003985d87eec9d1e6c77bd6442fd078c1a93f595dd
trashnet_k5_00775,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass403.jpg,train/glass/glass403.jpg,train,glass,1,val,777,5f95dd2522f31bfb2ad3b1c5c304983780c35691c4d1a9a3315deb3b54900dae
trashnet_k5_00781,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass410.jpg,train/glass/glass410.jpg,train,glass,1,val,777,569b966e1bcbfe5a07566b18a1456ff5eff849110327650f0f8f5e68f37fd182
trashnet_k5_00783,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass412.jpg,train/glass/glass412.jpg,train,glass,1,val,777,eff551a94ab9e54817cfe22911b17de4f5c02fa64851153dbdd7bfe1b9e82066
trashnet_k5_00784,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass414.jpg,train/glass/glass414.jpg,train,glass,1,val,777,e249001641a136f238d27f979fae2e78b679f253bf5d0a38365cd4befae9e2fa
trashnet_k5_00791,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass421.jpg,train/glass/glass421.jpg,train,glass,1,val,777,ebbc05cd7d605f2d2354f176e7f353af33d523a983187d8c5911d48505348e22
trashnet_k5_00795,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass427.jpg,train/glass/glass427.jpg,train,glass,1,val,777,397ecafd3816d263b77e35923e90881b8b5577a93ae8ee8d65852a568766643e
trashnet_k5_00801,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass432.jpg,train/glass/glass432.jpg,train,glass,1,val,777,4dc22ad211981dcd187eeaa8592aa7426ae31aaef0852c1e79d6033557ce410c
trashnet_k5_00805,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass436.jpg,train/glass/glass436.jpg,train,glass,1,val,777,37a4389fd332b9872644bc5c4d8a44fcd1e3378878ff6cf201d70b659735cfc6
trashnet_k5_00812,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass446.jpg,train/glass/glass446.jpg,train,glass,1,val,777,bd56995ebe7cee2e1d1f838c735b56005d9d3ae0192dfcf36d86849bb4d66be6
trashnet_k5_00815,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass449.jpg,train/glass/glass449.jpg,train,glass,1,val,777,bc7d857f3f8f589ab0d8c6918439b9cc5c0dff555c3a8547fdb4a3d27a4ec48c
trashnet_k5_00816,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass45.jpg,train/glass/glass45.jpg,train,glass,1,val,777,012aa0ac30af6c1f186d7b8b89350b17daa7cebe05722c4e8dd781b9f992e4e2
trashnet_k5_00825,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass461.jpg,train/glass/glass461.jpg,train,glass,1,val,777,5ce11a41fc65c17c6a91431fdcde57580cffa6041b1041672ccec43ab25bcfad
trashnet_k5_00827,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass464.jpg,train/glass/glass464.jpg,train,glass,1,val,777,34ab31ec6509b7f941f83b85362d25f99793cfc024b514ae79265456c6c1b55f
trashnet_k5_00828,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass465.jpg,train/glass/glass465.jpg,train,glass,1,val,777,00cba166ae35f321e828c3a5bf23a3f626b027ffa14e43c11423994972f319a0
trashnet_k5_00837,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass477.jpg,train/glass/glass477.jpg,train,glass,1,val,777,14882250d08eb7d7e509275d44e326b5db190634c97221b3e8d93e3030c6e22c
trashnet_k5_00839,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass479.jpg,train/glass/glass479.jpg,train,glass,1,val,777,1a0c4e76e0413a6539d501fbb65d3b7b530eaa3306da3a6b5398ca0300691268
trashnet_k5_00850,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass493.jpg,train/glass/glass493.jpg,train,glass,1,val,777,bd8509c9e7ae1f432907fc3c0912dc88136fc6918112e5d28802d43d06bd0fbb
trashnet_k5_00851,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass495.jpg,train/glass/glass495.jpg,train,glass,1,val,777,2e027e4b02ee2d3cb5a743bb61b874f762ee88302b9d3c02e45694a6e19d4181
trashnet_k5_00858,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass501.jpg,train/glass/glass501.jpg,train,glass,1,val,777,2885b55e189a43dec7092927818fdba46638703a7d8e224b70f00e37260ce780
trashnet_k5_00861,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass53.jpg,train/glass/glass53.jpg,train,glass,1,val,777,e9319d2ac8cf666814030b0222c3f45a56094ebaf3d89ee18f93de9fdb267eb1
trashnet_k5_00874,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass70.jpg,train/glass/glass70.jpg,train,glass,1,val,777,f3a3a5739367f3735ac56cdeda378eca89e13b21b0561b19d254d589544458e7
trashnet_k5_00876,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass72.jpg,train/glass/glass72.jpg,train,glass,1,val,777,f527881746641648a7b0522a5bf446e6d0e34b08cd1a2ec35308539347637a36
trashnet_k5_00880,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass76.jpg,train/glass/glass76.jpg,train,glass,1,val,777,f56926cb59acf8831282b11066020ddeaecf59108b14c73046787bceafe8f131
trashnet_k5_00889,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass85.jpg,train/glass/glass85.jpg,train,glass,1,val,777,3229686b4115cbc35b594bbd4ea28bf31ada04955cfb7a7c4388e4c358e7b9b3
trashnet_k5_00891,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass87.jpg,train/glass/glass87.jpg,train,glass,1,val,777,d117e7901d180b39bb9e23bcbdc3202f77b87de6d5ef089f6e50da189a4875b6
trashnet_k5_00896,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass92.jpg,train/glass/glass92.jpg,train,glass,1,val,777,f66acac04fb52b0c21ef53f5f79e85b6adab16e6ec61ca9a10bb410f8c916226
trashnet_k5_00899,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass95.jpg,train/glass/glass95.jpg,train,glass,1,val,777,7d4ffe90d81fae7e7c22969e4cacc16bab4ad752eac84d48d36ae0d79b0db2f6
trashnet_k5_00908,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal123.jpg,test/metal/metal123.jpg,test,metal,2,val,777,c0027d2191b29a1fedfe86c5547a16fd38a172e55dbe54a89dc3440416fc3f40
trashnet_k5_00909,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal126.jpg,test/metal/metal126.jpg,test,metal,2,val,777,ff8a42e7cce6aba5867c9704fada633fe471af3d448a73a2903aaae00ffeaa2f
trashnet_k5_00911,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal131.jpg,test/metal/metal131.jpg,test,metal,2,val,777,975b7d5db3e97c57f0191768a3a6b3f20bd0f7ab4868cc5a1909fada8c02252e
trashnet_k5_00918,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal151.jpg,test/metal/metal151.jpg,test,metal,2,val,777,e718b35525e563c2276a682ed598824bd72ca56b0d8b4af4cca9da02643c6eae
trashnet_k5_00925,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal184.jpg,test/metal/metal184.jpg,test,metal,2,val,777,c7738d478baea960e2d5e496eceeceb4b666ce13ae17376d7f1a4b55b298224e
trashnet_k5_00931,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal209.jpg,test/metal/metal209.jpg,test,metal,2,val,777,45ac1160c83f9b3e15d55a4e440f2259a63b1bfbb6e85e0f94a9d8ff163a015b
trashnet_k5_00934,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal220.jpg,test/metal/metal220.jpg,test,metal,2,val,777,a54fafd95ea51e34a588db8bc3c5df94d24070b023d9a108e733a4f4b1fa3401
trashnet_k5_00935,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal229.jpg,test/metal/metal229.jpg,test,metal,2,val,777,5540f798bad9aab9d38537434226414807d155ecf14ee6c05153e94b9392aa8a
trashnet_k5_00946,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal291.jpg,test/metal/metal291.jpg,test,metal,2,val,777,3fb7d5f244ca5b4d02832532530628fba9afa99efe8bf20de9b7c1bcc1f3604f
trashnet_k5_00947,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal297.jpg,test/metal/metal297.jpg,test,metal,2,val,777,52874a6abb0da1d262afa2e9f676d76d6c27e313659500588211e5744a7d5424
trashnet_k5_00950,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal306.jpg,test/metal/metal306.jpg,test,metal,2,val,777,265b600061409e515719e77a2773a08c1147de53d7ade912324872aa219de9a6
trashnet_k5_00958,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal354.jpg,test/metal/metal354.jpg,test,metal,2,val,777,1ac43424f74276c3ea1c27c2a685414a66c126cd37f4809f64967d110021b7c6
trashnet_k5_00971,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal388.jpg,test/metal/metal388.jpg,test,metal,2,val,777,bd387f71c0ee1db3782e9365786a6ddf3ccdc9408079f8a253b1e085e1b58d0d
trashnet_k5_00979,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal51.jpg,test/metal/metal51.jpg,test,metal,2,val,777,98bc09cb0c3492a8f5f1952f2cff644fc4858a7e1842f537a89625b95581ca7c
trashnet_k5_00982,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/metal/metal77.jpg,test/metal/metal77.jpg,test,metal,2,val,777,f2de4bd92628f714cfa496bb5269b5ac2ec25ed1a45682b1f338c591b84a4e2f
trashnet_k5_00994,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/metal/metal108.jpg,train/metal/metal108.jpg,train,metal,2,val,777,7b606f6da90d4d55bb60d32b98bc49a9d4e633327b90bcae6f157965cf751405
trashnet_k5_01002,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/metal/metal116.jpg,train/metal/metal116.jpg,train,metal,2,val,777,dd6b44280b3f048029b907d9171fdf54791f0932644eb60a4f8c42005cc818a4
trashnet_k5_01003,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/metal/metal117.jpg,train/metal/metal117.jpg,train,metal,2,val,777,5f6a605c22760fb1d63a8990f5a552fa999faed85fd196fa9c855e00ef79110e
trashnet_k5_01010,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/metal/metal125.jpg,train/metal/metal125.jpg,train,metal,2,val,777,6c128e56de735b5e60ec045adac71ec25bb1b5e8b4b04f310e777cac41206120
trashnet_k5_01018,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/metal/metal139.jpg,train/metal/metal139.jpg,train,metal,2,val,777,e69ce4a19ea7ad865800d6ba1dc67e51c19ad3f3116fb5d7f7734ef427dffb4c
trashnet_k5_01021,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/metal/metal141.jpg,train/metal/metal141.jpg,train,metal,2,val,777,86a37aa48d59b282eacbc926500172c55c7836b4ad45517423c23cc99f7058c4
trashnet_k5_01022,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/metal/metal142.jpg,train/metal/metal142.jpg,train,metal,2,val,777,d0ec9cfc4fcd1e4f8d2ce2acef9a3390ef42f98a0bda76935e4a218d55265ebf
